-6.05745 -23.745 20.8927
20.1551 -14.4655 -17.0942
27.5909 -22.9688 25.7441
23.5699 -20.5547 -10.2006
-36.2592 28.6564 15.6837
-8.62139 18.3941 12.9762
1.31115 15.1242 -15.0631
-16.1677 14.2757 -10.9268
4.26717 -22.7721 -1.61229
-17.851 33.6968 17.4151
-2.78188 9.8363 23.9425
-35.3628 1.19444 13.9228
-20.1583 6.14479 -13.1817
-15.7801 2.59359 16.5045
2.6401 23.1261 -6.97295
32.0917 -20.9636 -21.3485
11.9343 -17.8383 -8.74483
-13.551 -33.1253 -23.3835
6.94826 -15.6598 3.11766
-11.6477 3.74694 34.7667
11.8207 14.1812 9.9959
14.9605 -7.60714 8.5742
-12.0188 9.41141 11.7581
-24.9178 16.3927 15.24
-10.0181 -14.9328 4.01851
-10.3197 -3.5359 -10.7406
-14.0396 25.467 -16.0982
34.1721 17.0324 37.6601
-16.468 11.6894 1.59375
13.2611 4.8152 12.1149
24.2786 -23.0285 17.3963
22.5392 25.9757 5.91051
6.49756 11.41 -31.3065
-2.89273 14.0867 -6.25255
1.59794 -8.91016 -22.4728
-13.5447 -36.2401 -11.3073
31.1364 1.82155 -2.24901
-20.2759 6.33232 16.2026
-25.7246 -17.9058 18.8449
9.52388 26.4795 3.68129
-10.9283 14.6394 -20.418
-23.268 10.8805 5.19145
14.3514 12.2443 -5.26055
18.5317 -12.3769 3.39825
-15.4742 4.02304 15.2749
-12.8243 8.02909 29.3112
8.84144 -33.1816 20.5469
8.85676 25.7114 10.8165
11.0519 -4.47525 11.4903
-15.0752 14.2 -17.7306
25.3189 22.7068 14.9387
18.6199 -22.3857 -24.5868
4.56928 25.5049 -10.3342
33.2114 9.21907 21.4676
-23.2137 21.2868 -12.4544
-26.2527 18.4563 -26.0281
24.1204 15.5522 -22.9718
6.81444 10.838 -20.4467
-18.9346 4.27363 -8.29472
-11.0159 20.4123 13.4947
16.3638 -28.1521 6.43579
21.5661 -9.92488 -3.78717
-10.5192 -7.03627 -16.3779
-21.8493 8.41577 11.0534
-10.4207 13.6325 21.4245
21.8508 21.2353 23.7022
4.56228 -30.15 16.7072
9.03365 -25.4032 -26.8923
22.0803 -4.60694 -4.08017
-17.5864 12.534 -20.9795
34.9238 -18.7281 -25.0834
11.934 -24.0959 -14.017
22.4711 -7.4491 10.5307
19.547 -8.85219 -28.1533
19.944 -14.2996 -11.0852
-20.5958 -12.4329 14.4905
-8.78748 25.0971 12.3716
17.8836 42.5527 2.09227
33.1939 9.19723 15.8722
9.07531 -15.1291 -3.55228
23.7028 -17.6526 -18.4888
-19.4397 -31.5671 -23.4521
6.51122 -0.626561 -13.1366
-22.857 -6.53602 -13.9524
20.7484 20.8337 -16.3326
-21.432 -17.0173 18.216
-16.8137 -16.6292 8.48057
-22.2372 -19.5218 -15.7974
-13.4441 -11.6451 14.3156
-14.3417 -8.23219 -9.70534
-4.9087 16.218 -10.4061
-19.7356 20.0829 21.6835
6.08847 -19.0246 13.4643
-13.4688 -0.1358 4.60211
-9.60713 12.0363 1.40309
17.6339 18.2885 3.61564
16.8057 -22.3469 -20.8082
-12.9657 16.0902 16.8644
-12.8637 22.9995 -20.2605
-12.9668 -23.077 28.8017
8.21153 -8.37685 6.95263
10.3064 -22.9432 -6.8858
13.6002 9.05337 -25.4528
10.0526 -20.684 4.47746
-18.4418 35.7446 12.3622
10.3023 -7.38996 13.6946
-27.9208 -23.2615 -15.0568
14.1517 -14.663 -7.38854
17.7976 10.3234 -29.6649
-31.9526 -6.67588 -13.0438
24.5348 -7.39006 3.44262
3.85666 3.13166 -22.4564
15.3558 17.8655 4.96625
-19.2633 17.288 17.2951
-21.5119 23.3176 22.1229
26.5165 3.43415 -16.1256
-18.7378 16.8965 -11.3777
-9.70225 -7.92597 12.9418
27.323 -17.6831 -4.75188
-22.0032 6.82607 19.5024
-9.87747 -28.4814 -14.114
-41.2041 15.903 -32.5127
-21.0477 -16.1424 6.94228
7.51886 -26.1019 -13.7159
19.917 -14.1946 41.6612
